T1,E1,T2,E2,C1,C2,V,Th1,Th2
42.385986,234976,42.385742,257600,0.043956,0.023736,0.019608,1506.99477124,1652.09150327
42.413086,235133,42.412842,257771,0.278681,0.263736,0.989138,1508.00167484,1653.18819444
42.443115,235312,42.442871,257971,0.043077,0.030769,0.004939,1509.1496732,1654.47087418
42.470459,235470,42.470215,258149,0.281319,0.250549,0.998536,1510.1629902,1655.61245915
42.498535,235635,42.498291,258332,0.038681,0.028132,6.8e-05,1511.22120098,1656.78611111
42.526123,235794,42.525879,258504,0.277802,0.255824,0.999608,1512.24093137,1657.88921569
42.554687,235964,42.554443,258690,0.036923,0.031648,0.002098,1513.33120915,1659.08210784
42.582275,236123,42.582275,258863,0.269011,0.225934,0.995133,1514.35093954,1660.19162582
42.612793,236305,42.612549,259059,0.036044,0.022857,0.008405,1515.5181781,1661.44865196
42.640869,236468,42.640381,259235,0.246154,0.227692,0.987559,1516.56356209,1662.57741013
42.667968,236630,42.667724,259412,0.031648,0.010549,0.016732,1517.60253268,1663.7125817
42.695068,236787,42.69458,259582,0.24,0.197802,0.97894,1518.60943627,1664.80285948
42.722412,236950,42.722168,259759,0.030769,0.024615,0.025236,1519.65482026,1665.93803105
42.752197,237123,42.751953,259948,0.235604,0.234725,0.970906,1520.76433824,1667.1501634
42.779296,237282,42.779053,260125,0.02989,0.014066,0.032495,1521.78406863,1668.28533497
42.80664,237441,42.806396,260296,0.223297,0.194286,0.964676,1522.80379902,1669.38202614
42.834716,237607,42.834473,260477,0.032527,0.015824,0.037493,1523.8684232,1670.54285131
42.86206,237764,42.861816,260649,0.225055,0.206593,0.961065,1524.8753268,1671.64595588
42.892334,237945,42.89209,260847,0.036044,0.022857,0.039606,1526.03615196,1672.91580882
42.919921,238105,42.919678,261021,0.246154,0.202198,0.960513,1527.06229575,1674.0317402
42.947509,238269,42.947266,261201,0.031648,0.014066,0.038581,1528.11409314,1675.18615196
42.974853,238428,42.974609,261374,0.214505,0.198681,0.963086,1529.13382353,1676.29566993
43.001953,238589,43.001709,261548,0.02989,0.027253,0.034534,1530.16638072,1677.41160131
43.032714,238766,43.032226,261743,0.243516,0.203077,0.968485,1531.30155229,1678.66221405
43.060546,238932,43.060303,261923,0.032527,0.014066,0.027953,1532.36617647,1679.81662582
43.088623,239094,43.088379,262100,0.234725,0.229451,0.976029,1533.40514706,1680.95179739
43.115966,239257,43.115723,262277,0.031648,0.015824,0.019715,1534.45053105,1682.08696895
43.143798,239417,43.143555,262452,0.266374,0.244396,0.984639,1535.47667484,1683.20931373
43.174072,239597,43.173828,262647,0.031648,0.017582,0.01111,1536.6310866,1684.45992647
43.201171,239755,43.200928,262819,0.272527,0.245275,0.992811,1537.64440359,1685.56303105
43.229492,239921,43.229248,263000,0.036044,0.022857,0.003856,1538.70902778,1686.72385621
43.25708,240082,43.256836,263174,0.267253,0.254945,0.998607,1539.74158497,1687.83978758
43.284423,240244,43.28418,263355,0.042198,0.028132,0.00011,1540.78055556,1689.00061275
43.313964,240415,43.313476,263540,0.271648,0.225055,0.99966,1541.87724673,1690.1870915
43.341552,240580,43.341308,263719,0.04044,0.031648,0.002438,1542.93545752,1691.33508987
43.369629,240741,43.369385,263895,0.27956,0.264615,0.993224,1543.96801471,1692.46384804
43.396972,240902,43.396728,264070,0.048352,0.043956,0.013739,1545.0005719,1693.58619281
43.423828,241058,43.423584,264239,0.278681,0.274286,0.976285,1546.00106209,1694.67005719
43.453857,241235,43.453613,264431,0.035165,0.018462,0.03709,1547.13623366,1695.90142974
43.481201,241394,43.480957,264606,0.273407,0.242637,0.945763,1548.15596405,1697.02377451
43.509277,241560,43.509033,264786,0.034286,0.014066,0.075501,1549.22058824,1698.17818627
43.537353,241722,43.537109,264963,0.26022,0.185495,0.898811,1550.25955882,1699.31335784
43.566406,241893,43.566162,265149,0.032527,0.014945,0.13155,1551.35625,1700.50625
43.595703,242064,43.595459,265337,0.186374,0.127473,0.833238,1552.45294118,1701.71196895
43.623291,242227,43.623047,265514,0.034286,0.019341,0.20691,1553.49832516,1702.84714052
43.651855,242394,43.651611,265698,0.140659,0.103736,0.748035,1554.56936275,1704.02720588
43.679687,242558,43.679199,265875,0.033407,0.019341,0.30177,1555.62116013,1705.16237745
43.706543,242715,43.706299,266046,0.095824,0.075604,0.643985,1556.62806373,1706.25906863
43.736084,242889,43.736084,266235,0.043956,0.022857,0.414221,1557.7439951,1707.47120098
43.764404,243054,43.76416,266416,0.054505,0.054505,0.524275,1558.80220588,1708.63202614
43.79248,243219,43.791992,266595,0.049231,0.027253,0.53967,1559.86041667,1709.78002451
43.81958,243378,43.819336,266768,0.048352,0.030769,0.395004,1560.88014706,1710.88954248
43.846435,243536,43.846191,266937,0.064176,0.037802,0.670446,1561.89346405,1711.97340686
43.874267,243700,43.874023,267115,0.03956,0.041319,0.265427,1562.94526144,1713.11499183
43.905273,243881,43.905029,267312,0.107253,0.093187,0.795759,1564.1060866,1714.37843137
43.933105,244044,43.932861,267490,0.035165,0.014066,0.14775,1565.15147059,1715.52001634
43.960693,244204,43.960449,267664,0.167033,0.178462,0.9022,1566.17761438,1716.63594771
43.988037,244367,43.987793,267843,0.032527,0.010549,0.056276,1567.22299837,1717.78394608
44.015136,244525,44.014892,268014,0.224176,0.21011,0.974973,1568.23631536,1718.88063725
44.046142,244708,44.045898,268213,0.035165,0.035165,0.005785,1569.40996732,1720.15690359
44.082763,244920,44.082519,268446,0.296264,0.232967,0.999925,1570.76960784,1721.65122549
44.110595,245084,44.110107,268625,0.042198,0.026374,0.00911,1571.82140523,1722.79922386
44.137451,245240,44.137207,268791,0.289231,0.253187,0.966312,1572.82189542,1723.86384804
44.165771,245406,44.165283,268974,0.030769,0.015824,0.074094,1573.88651961,1725.0375
44.1958,245580,44.195557,269165,0.222418,0.154725,0.869999,1575.00245098,1726.26245915
44.224609,245749,44.224365,269349,0.033407,0.013187,0.200398,1576.08631536,1727.44252451
44.251953,245907,44.251709,269524,0.165275,0.097582,0.716471,1577.09963235,1728.56486928
44.279785,246071,44.279541,269702,0.041319,0.022857,0.376876,1578.15142974,1729.70645425
44.306884,246229,44.306641,269877,0.056264,0.036044,0.522822,1579.16474673,1730.82879902
44.337158,246404,44.336914,270067,0.052747,0.02989,0.580492,1580.2870915,1732.04734477
44.36499,246567,44.364746,270249,0.038681,0.031648,0.317684,1581.33247549,1733.21458333
44.392822,246728,44.392578,270424,0.104615,0.066813,0.777762,1582.36503268,1734.3369281
44.420166,246889,44.419922,270604,0.037802,0.014945,0.138215,1583.39758987,1735.49133987
44.447509,247046,44.447266,270775,0.189011,0.186374,0.929455,1584.40449346,1736.58803105
44.477295,247222,44.477051,270968,0.033407,0.014945,0.023721,1585.53325163,1737.82581699
44.504882,247381,44.504639,271141,0.271648,0.240879,0.998532,1586.55298203,1738.93533497
44.531982,247541,44.531738,271316,0.041319,0.023736,0.0064,1587.57912582,1740.05767974
44.561035,247708,44.560547,271500,0.286593,0.268132,0.960292,1588.6501634,1741.2377451
44.588623,247872,44.588379,271677,0.032527,0.014066,0.100901,1589.70196078,1742.37291667
44.617675,248041,44.617432,271864,0.195165,0.16,0.812368,1590.78582516,1743.57222222
44.644775,248201,44.644531,272038,0.037802,0.027253,0.295637,1591.81196895,1744.68815359
44.672607,248364,44.672363,272214,0.075604,0.053626,0.581183,1592.85735294,1745.81691176
44.699951,248525,44.699707,272390,0.043077,0.028132,0.549477,1593.88991013,1746.94566993
44.72705,248683,44.726562,272561,0.03956,0.016703,0.321264,1594.90322712,1748.04236111
44.756103,248852,44.755859,272750,0.099341,0.094945,0.797089,1595.9870915,1749.25449346
44.783447,249014,44.782959,272924,0.032527,0.015824,0.104889,1597.02606209,1750.37042484
44.811279,249176,44.811035,273100,0.224176,0.218022,0.964249,1598.06503268,1751.49918301
44.838134,249335,44.837891,273275,0.04044,0.065055,0.002352,1599.08476307,1752.62152778
44.865234,249492,44.86499,273446,0.276923,0.26022,0.99094,1600.09166667,1753.71821895
44.896972,249679,44.896728,273650,0.032527,0.014066,0.057101,1601.29097222,1755.02655229
44.924072,249835,44.923828,273820,0.213626,0.164396,0.855888,1602.29146242,1756.11683007
44.951904,249998,44.95166,273996,0.032527,0.022857,0.263994,1603.33684641,1757.24558824
44.979004,250155,44.978516,274167,0.081758,0.056264,0.592887,1604.34375,1758.34227941
45.006591,250318,45.006348,274348,0.043077,0.038681,0.560908,1605.38913399,1759.50310458
45.033935,250477,45.033691,274522,0.036044,0.02022,0.289129,1606.40886438,1760.61903595
45.064941,250656,45.064697,274717,0.122198,0.105495,0.841873,1607.55686275,1761.86964869
45.093505,250824,45.093262,274907,0.058022,0.012308,0.060282,1608.63431373,1763.08819444
45.120605,250981,45.120361,275078,0.250549,0.23033,0.992788,1609.64121732,1764.18488562
45.147949,251142,45.147461,275255,0.043956,0.030769,0.00641,1610.67377451,1765.32005719
45.175048,251299,45.17456,275426,0.26989,0.235604,0.940002,1611.6806781,1766.41674837
45.204589,251475,45.204346,275616,0.032527,0.018462,0.163981,1612.80943627,1767.63529412
45.233642,251643,45.233398,275802,0.123077,0.082637,0.69183,1613.88688725,1768.82818627
45.260742,251802,45.260498,275975,0.05011,0.034286,0.476876,1614.90661765,1769.93770425
45.28833,251964,45.288086,276153,0.041319,0.026374,0.349606,1615.94558824,1771.07928922
45.315429,252122,45.315185,276325,0.116044,0.104615,0.807189,1616.95890523,1772.18239379
45.344726,252296,45.344482,276516,0.035165,0.015824,0.07343,1618.0748366,1773.40735294
45.372558,252459,45.372314,276695,0.276923,0.223297,0.991547,1619.12022059,1774.55535131
45.400879,252627,45.400635,276878,0.041319,0.025495,0.008517,1620.19767157,1775.72900327
45.428222,252786,45.427978,277054,0.250549,0.227692,0.924124,1621.21740196,1776.85776144
45.455322,252946,45.455078,277228,0.036044,0.02022,0.203382,1622.24354575,1777.97369281
45.485351,253122,45.485107,277424,0.087033,0.065934,0.625234,1623.37230392,1779.23071895
45.513916,253292,45.513672,277608,0.048352,0.038681,0.566333,1624.4625817,1780.41078431
45.541992,253457,45.541504,277785,0.04044,0.02022,0.25,1625.52079248,1781.54595588
45.571045,253627,45.570801,277970,0.159121,0.151209,0.897333,1626.61107026,1782.73243464
45.598877,253791,45.598389,278148,0.030769,0.015824,0.015937,1627.66286765,1783.87401961
45.628418,253963,45.628174,278337,0.282198,0.232967,0.994359,1628.76597222,1785.08615196
45.656494,254129,45.656006,278517,0.058901,0.014945,0.075891,1629.83059641,1786.24056373
45.683593,254287,45.68335,278690,0.161758,0.145934,0.782505,1630.8439134,1787.3500817
45.711425,254451,45.711182,278865,0.043956,0.021099,0.408544,1631.89571078,1788.47242647
45.739257,254614,45.739014,279046,0.042198,0.041319,0.382661,1632.94109477,1789.63325163
45.768554,254784,45.76831,279231,0.095824,0.096703,0.807371,1634.03137255,1790.81973039
45.795898,254945,45.795654,279406,0.034286,0.017582,0.056323,1635.06392974,1791.94207516
45.824707,255112,45.824463,279590,0.276923,0.228571,0.999486,1636.13496732,1793.12214052
45.851806,255271,45.851562,279763,0.037802,0.019341,0.038087,1637.15469771,1794.2316585
45.878662,255427,45.878418,279935,0.207473,0.193407,0.835443,1638.15518791,1795.33476307
45.910156,255612,45.909912,280135,0.035165,0.019341,0.357745,1639.34166667,1796.61744281
45.9375,255771,45.937256,280309,0.053626,0.02989,0.418976,1640.36139706,1797.73337418
45.965576,255935,45.965332,280487,0.083516,0.086154,0.789859,1641.41319444,1798.87495915
45.992675,256094,45.992432,280659,0.030769,0.014945,0.059408,1642.43292484,1799.97806373
46.020507,256256,46.020264,280834,0.264615,0.236484,0.999803,1643.47189542,1801.1004085
46.050048,256429,46.049805,281022,0.032527,0.015824,0.047755,1644.5814134,1802.30612745
46.081787,256613,46.081543,281229,0.156484,0.143297,0.805414,1645.76147876,1803.63370098
46.110107,256779,46.109863,281410,0.038681,0.015824,0.410653,1646.82610294,1804.79452614
46.137695,256941,46.137451,281587,0.03956,0.043077,0.351208,1647.86507353,1805.92969771
46.165283,257102,46.165039,281762,0.109011,0.113407,0.854598,1648.89763072,1807.05204248
46.192627,257264,46.192383,281938,0.036044,0.014945,0.021145,1649.93660131,1808.18080065
46.223877,257444,46.223389,282133,0.281319,0.258462,0.989724,1651.09101307,1809.4314134
46.251464,257606,46.250976,282310,0.030769,0.021978,0.118364,1652.12998366,1810.56658497
46.278564,257764,46.27832,282482,0.108132,0.083516,0.678303,1653.14330065,1811.66968954
46.306152,257927,46.305908,282658,0.044835,0.036923,0.571498,1654.18868464,1812.79844771
46.333984,258090,46.33374,282839,0.036923,0.014945,0.195025,1655.23406863,1813.95927288
46.363525,258261,46.363037,283024,0.209231,0.204835,0.96094,1656.3307598,1815.14575163
46.391357,258425,46.390869,283202,0.038681,0.025495,0.003803,1657.38255719,1816.2873366
46.419433,258587,46.418945,283380,0.247912,0.222418,0.898308,1658.42152778,1817.42892157
46.446533,258748,46.446289,283554,0.036923,0.018462,0.309181,1659.45408497,1818.54485294
46.473632,258907,46.473389,283726,0.046593,0.027253,0.42877,1660.47381536,1819.64795752
46.502929,259078,46.502685,283912,0.101099,0.090549,0.815123,1661.57050654,1820.84084967
46.531494,259245,46.531006,284099,0.030769,0.016703,0.029562,1662.64154412,1822.04015523
46.55957,259408,46.559326,284279,0.276044,0.253187,0.989818,1663.6869281,1823.19456699
46.58667,259568,46.586182,284452,0.036044,0.025495,0.135633,1664.7130719,1824.30408497
46.614257,259729,46.614014,284628,0.091429,0.067692,0.628485,1665.74562908,1825.43284314
46.644531,259907,46.644287,284821,0.066813,0.058022,0.648296,1666.88721405,1826.67062908
46.672851,260073,46.672607,285001,0.034286,0.014066,0.118948,1667.95183824,1827.82504085
46.699951,260229,46.699707,285171,0.253187,0.218022,0.995492,1668.95232843,1828.91531863
46.727783,260393,46.727295,285352,0.035165,0.017582,0.047605,1670.00412582,1830.07614379
46.754638,260550,46.754394,285525,0.152967,0.170549,0.762264,1671.01102941,1831.18566176
46.783935,260722,46.783691,285711,0.050989,0.031648,0.515497,1672.11413399,1832.37855392
46.811767,260884,46.811523,285890,0.032527,0.030769,0.210053,1673.15310458,1833.52655229
46.839355,261044,46.839111,286063,0.216264,0.211868,0.96792,1674.17924837,1834.63607026
46.866455,261205,46.866211,286237,0.042198,0.027253,0.013898,1675.21180556,1835.75200163
46.895019,261371,46.894775,286418,0.198681,0.173187,0.834752,1676.27642974,1836.9128268
46.925537,261550,46.925293,286611,0.038681,0.035165,0.436095,1677.4244281,1838.15061275
46.953369,261713,46.953125,286787,0.044835,0.02022,0.26837,1678.46981209,1839.27937092
46.980712,261871,46.980469,286960,0.193407,0.173187,0.944683,1679.48312908,1840.38888889
47.007812,262029,47.007568,287136,0.046593,0.024615,0.005168,1680.49644608,1841.51764706
47.035156,262189,47.034912,287311,0.214505,0.198681,0.859961,1681.52258987,1842.63999183
47.064697,262361,47.064209,287498,0.043956,0.036923,0.412442,1682.62569444,1843.83929739
47.091552,262518,47.091308,287668,0.037802,0.019341,0.279771,1683.63259804,1844.92957516
47.120605,262688,47.120361,287852,0.188132,0.184615,0.943938,1684.72287582,1846.10964052
47.148437,262850,47.148193,288029,0.04044,0.030769,0.006626,1685.76184641,1847.24481209
47.175537,263007,47.175293,288202,0.190769,0.21011,0.845282,1686.76875,1848.35433007
47.205078,263181,47.204834,288390,0.03956,0.022857,0.443994,1687.88468137,1849.56004902
47.233154,263345,47.233398,288572,0.038681,0.019341,0.241967,1688.93647876,1850.72728758
47.261474,263510,47.26123,288747,0.207473,0.179341,0.966243,1689.99468954,1851.84963235
47.28833,263668,47.288086,288921,0.043956,0.023736,0.02144,1691.00800654,1852.96556373
47.315673,263827,47.31543,289094,0.173187,0.151209,0.785999,1692.02773693,1854.0750817
47.34497,263998,47.344726,289280,0.043956,0.07033,0.53173,1693.1244281,1855.26797386
47.372558,264161,47.372314,289458,0.037802,0.016703,0.162695,1694.16981209,1856.40955882
47.40039,264322,47.399902,289633,0.247033,0.26022,0.994465,1695.20236928,1857.53190359
47.42749,264482,47.427246,289809,0.036044,0.022857,0.070376,1696.22851307,1858.66066176
47.455566,264645,47.455322,289986,0.106374,0.098462,0.66833,1697.27389706,1859.79583333
47.482666,264805,47.482422,290161,0.057143,0.053626,0.672183,1698.30004085,1860.9181781
47.511718,264976,47.511474,290347,0.033407,0.017582,0.066039,1699.39673203,1862.11107026
47.53955,265138,47.539307,290522,0.269011,0.26022,0.991546,1700.43570261,1863.23341503
47.567871,265306,47.567627,290704,0.035165,0.015824,0.186309,1701.51315359,1864.40065359
47.59497,265465,47.594726,290877,0.066813,0.041319,0.48261,1702.53288399,1865.51017157
47.622802,265627,47.622558,291057,0.11956,0.111648,0.841651,1703.57185458,1866.66458333
47.652588,265805,47.652344,291251,0.03956,0.025495,0.002327,1704.71343954,1867.90878268
47.681152,265972,47.680908,291431,0.236484,0.207473,0.904009,1705.78447712,1869.06319444
47.708496,266133,47.708008,291606,0.036044,0.018462,0.395905,1706.81703431,1870.18553922
47.735595,266293,47.735107,291780,0.03956,0.043956,0.249022,1707.8431781,1871.30147059
47.763671,266458,47.763428,291959,0.247033,0.224176,0.97695,1708.90138889,1872.44946895
47.793945,266638,47.793701,292154,0.036044,0.018462,0.047586,1710.05580065,1873.7000817
47.822021,266803,47.821777,292333,0.111648,0.077363,0.686292,1711.11401144,1874.84808007
47.849853,266967,47.849609,292508,0.066813,0.045714,0.681707,1712.16580882,1875.97042484
47.876953,267128,47.876709,292685,0.033407,0.013187,0.047753,1713.19836601,1877.10559641
47.905761,267295,47.905273,292867,0.270769,0.264615,0.974271,1714.26940359,1878.27283497
47.934814,267468,47.93457,293055,0.037802,0.021978,0.268558,1715.37892157,1879.47855392
47.963623,267636,47.963135,293240,0.042198,0.025495,0.35671,1716.45637255,1880.66503268
47.990722,267796,47.990478,293412,0.174945,0.158242,0.937904,1717.48251634,1881.76813725
48.017822,267957,48.017578,293588,0.04044,0.026374,0.019104,1718.51507353,1882.89689542
